scenario,run,pid,name,type,start_timestamp,end_timestamp,duration_ms
warm-launch,5,83294,hotkey_registration,interval,2026-07-13 19:55:23.469454+0200,2026-07-13 19:55:23.494435+0200,24.981
warm-launch,5,83294,hotkey_ready,event,2026-07-13 19:55:23.494454+0200,,
warm-launch,5,83294,built_in_component_construction,interval,2026-07-13 19:55:23.495042+0200,2026-07-13 19:55:23.506975+0200,11.933
warm-launch,5,83294,model_selection_restoration,interval,2026-07-13 19:55:23.506997+0200,2026-07-13 19:55:23.507091+0200,0.094
warm-launch,5,83294,service_container_initialization,interval,2026-07-13 19:55:23.469432+0200,2026-07-13 19:55:23.507139+0200,37.707
warm-launch,5,83294,ui_ready,event,2026-07-13 19:55:23.508309+0200,,
warm-launch,5,83294,process_to_ui_ready,interval,2026-07-13 19:55:23.188705+0200,2026-07-13 19:55:23.508321+0200,319.616
warm-launch,6,83727,process_started,event,2026-07-13 19:55:27.343876+0200,,
warm-launch,6,83727,retained_store_opening,interval,2026-07-13 19:55:27.348557+0200,2026-07-13 19:55:27.362270+0200,13.713
warm-launch,6,83727,service_container_construction,interval,2026-07-13 19:55:27.344148+0200,2026-07-13 19:55:27.458227+0200,114.079
warm-launch,6,83727,app_initialization,interval,2026-07-13 19:55:27.344135+0200,2026-07-13 19:55:27.458290+0200,114.155
warm-launch,6,83727,hotkey_registration,interval,2026-07-13 19:55:27.533957+0200,2026-07-13 19:55:27.557362+0200,23.405
warm-launch,6,83727,hotkey_ready,event,2026-07-13 19:55:27.557374+0200,,
warm-launch,6,83727,built_in_component_construction,interval,2026-07-13 19:55:27.557868+0200,2026-07-13 19:55:27.568641+0200,10.773
warm-launch,6,83727,model_selection_restoration,interval,2026-07-13 19:55:27.568655+0200,2026-07-13 19:55:27.568756+0200,0.101
warm-launch,6,83727,service_container_initialization,interval,2026-07-13 19:55:27.533942+0200,2026-07-13 19:55:27.568806+0200,34.864
warm-launch,6,83727,ui_ready,event,2026-07-13 19:55:27.646825+0200,,
warm-launch,6,83727,process_to_ui_ready,interval,2026-07-13 19:55:27.343607+0200,2026-07-13 19:55:27.646839+0200,303.232
warm-launch,7,84134,process_started,event,2026-07-13 19:55:31.496731+0200,,
warm-launch,7,84134,retained_store_opening,interval,2026-07-13 19:55:31.502548+0200,2026-07-13 19:55:31.520147+0200,17.599
warm-launch,7,84134,service_container_construction,interval,2026-07-13 19:55:31.497104+0200,2026-07-13 19:55:31.612873+0200,115.769
warm-launch,7,84134,app_initialization,interval,2026-07-13 19:55:31.497086+0200,2026-07-13 19:55:31.612952+0200,115.866
warm-launch,7,84134,hotkey_registration,interval,2026-07-13 19:55:31.763828+0200,2026-07-13 19:55:31.789071+0200,25.243
warm-launch,7,84134,hotkey_ready,event,2026-07-13 19:55:31.789088+0200,,
warm-launch,7,84134,built_in_component_construction,interval,2026-07-13 19:55:31.789576+0200,2026-07-13 19:55:31.805319+0200,15.743
warm-launch,7,84134,model_selection_restoration,interval,2026-07-13 19:55:31.805335+0200,2026-07-13 19:55:31.805431+0200,0.096
warm-launch,7,84134,service_container_initialization,interval,2026-07-13 19:55:31.763809+0200,2026-07-13 19:55:31.805483+0200,41.674
warm-launch,7,84134,ui_ready,event,2026-07-13 19:55:31.806420+0200,,
warm-launch,7,84134,process_to_ui_ready,interval,2026-07-13 19:55:31.496381+0200,2026-07-13 19:55:31.806432+0200,310.051
