scenario,run,pid,name,type,start_timestamp,end_timestamp,duration_ms
first-use-short-v3,5,88794,service_container_construction,interval,2026-07-13 19:57:13.279209+0200,2026-07-13 19:57:13.396295+0200,117.086
first-use-short-v3,5,88794,app_initialization,interval,2026-07-13 19:57:13.279180+0200,2026-07-13 19:57:13.396407+0200,117.227
first-use-short-v3,5,88794,hotkey_registration,interval,2026-07-13 19:57:13.566404+0200,2026-07-13 19:57:13.592982+0200,26.578
first-use-short-v3,5,88794,hotkey_ready,event,2026-07-13 19:57:13.592998+0200,,
first-use-short-v3,5,88794,built_in_component_construction,interval,2026-07-13 19:57:13.593533+0200,2026-07-13 19:57:13.605556+0200,12.023
first-use-short-v3,5,88794,model_selection_restoration,interval,2026-07-13 19:57:13.605585+0200,2026-07-13 19:57:13.605684+0200,0.099
first-use-short-v3,5,88794,ui_ready,event,2026-07-13 19:57:13.607210+0200,,
first-use-short-v3,5,88794,process_to_ui_ready,interval,2026-07-13 19:57:13.275776+0200,2026-07-13 19:57:13.607222+0200,331.446
first-use-short-v3,5,88794,model_preparation,interval,2026-07-13 19:57:13.634725+0200,2026-07-13 19:57:13.842726+0200,208.001
first-use-short-v3,5,88794,final_transcription,interval,2026-07-13 19:57:13.634665+0200,2026-07-13 19:57:14.026982+0200,392.317
first-use-short-v3,6,89354,process_started,event,2026-07-13 19:57:17.306846+0200,,
first-use-short-v3,6,89354,retained_store_opening,interval,2026-07-13 19:57:17.312898+0200,2026-07-13 19:57:17.329835+0200,16.937
first-use-short-v3,6,89354,service_container_construction,interval,2026-07-13 19:57:17.310022+0200,2026-07-13 19:57:17.426560+0200,116.538
first-use-short-v3,6,89354,app_initialization,interval,2026-07-13 19:57:17.310002+0200,2026-07-13 19:57:17.426623+0200,116.621
first-use-short-v3,6,89354,hotkey_registration,interval,2026-07-13 19:57:17.581207+0200,2026-07-13 19:57:17.605415+0200,24.208
first-use-short-v3,6,89354,hotkey_ready,event,2026-07-13 19:57:17.605431+0200,,
first-use-short-v3,6,89354,built_in_component_construction,interval,2026-07-13 19:57:17.605964+0200,2026-07-13 19:57:17.617735+0200,11.771
first-use-short-v3,6,89354,model_selection_restoration,interval,2026-07-13 19:57:17.617753+0200,2026-07-13 19:57:17.617844+0200,0.091
first-use-short-v3,6,89354,ui_ready,event,2026-07-13 19:57:17.619272+0200,,
first-use-short-v3,6,89354,process_to_ui_ready,interval,2026-07-13 19:57:17.306484+0200,2026-07-13 19:57:17.619284+0200,312.800
first-use-short-v3,6,89354,model_preparation,interval,2026-07-13 19:57:17.639534+0200,2026-07-13 19:57:17.848799+0200,209.265
first-use-short-v3,6,89354,final_transcription,interval,2026-07-13 19:57:17.639477+0200,2026-07-13 19:57:18.034501+0200,395.024
first-use-short-v3,7,89878,process_started,event,2026-07-13 19:57:21.304375+0200,,
first-use-short-v3,7,89878,retained_store_opening,interval,2026-07-13 19:57:21.309222+0200,2026-07-13 19:57:21.324216+0200,14.994
first-use-short-v3,7,89878,service_container_construction,interval,2026-07-13 19:57:21.307126+0200,2026-07-13 19:57:21.420730+0200,113.604
first-use-short-v3,7,89878,app_initialization,interval,2026-07-13 19:57:21.307101+0200,2026-07-13 19:57:21.420809+0200,113.708
first-use-short-v3,7,89878,hotkey_registration,interval,2026-07-13 19:57:21.579842+0200,2026-07-13 19:57:21.603076+0200,23.234
first-use-short-v3,7,89878,hotkey_ready,event,2026-07-13 19:57:21.603091+0200,,
first-use-short-v3,7,89878,built_in_component_construction,interval,2026-07-13 19:57:21.603582+0200,2026-07-13 19:57:21.615782+0200,12.200
first-use-short-v3,7,89878,model_selection_restoration,interval,2026-07-13 19:57:21.615799+0200,2026-07-13 19:57:21.615891+0200,0.092
first-use-short-v3,7,89878,ui_ready,event,2026-07-13 19:57:21.617271+0200,,
first-use-short-v3,7,89878,process_to_ui_ready,interval,2026-07-13 19:57:21.304092+0200,2026-07-13 19:57:21.617281+0200,313.189
first-use-short-v3,7,89878,model_preparation,interval,2026-07-13 19:57:21.641817+0200,2026-07-13 19:57:21.848037+0200,206.220
first-use-short-v3,7,89878,final_transcription,interval,2026-07-13 19:57:21.641750+0200,2026-07-13 19:57:22.033391+0200,391.641
